YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Topic,Category,Question,Response,Age,Gender,RaceEthnicity,RiskFactor,RiskFactorResponse,Data_Value_Unit,Data_Value_Type,High_Confidence_Limit,Numerator,Sample_Size,LocationID,TopicID,CategoryID,QuestionID,ResponseID,DataValueTypeID,AgeID,GenderID,RaceEthnicityID,RiskFactorID,RiskFactorResponseID,GeoLocation,Geographic Level
2016,2017,WY,Wyoming,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,All genders,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,72.2,,777.0,56,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GALL,WHT,RFAPAR,RFTOT,POINT (-108.109830352999 43.2355413430004),
2016,2017,VA,Virginia,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",School,0-17 years,All genders,Other,All participants,Total,%,Crude Prevalence,28.53,,208.0,51,TUTL,CPTYP,CHPTYP,RSCHL,,AGE017,GALL,OTH,RFAPAR,RFTOT,POINT (-78.4578904629996 37.5426806740004),
2016,2017,WI,Wisconsin,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,All genders,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,,34.0,55,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GALL,BLK,RFAPAR,RFTOT,POINT (-89.8163707419996 44.3931911740004),
2016,2017,IA,Iowa,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",School,0-17 years,Male,Other,All participants,Total,%,Crude Prevalence,,,,19,TUTL,CPTYP,CHPTYP,RSCHL,,AGE017,GM,OTH,RFAPAR,RFTOT,POINT (-93.8164905559996 42.4694009130004),
2016,2017,PA,Pennsylvania,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",School,0-17 years,All genders,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,,90.0,42,TUTL,CPTYP,CHPTYP,RSCHL,,AGE017,GALL,HISP,RFAPAR,RFTOT,POINT (-77.8607002939996 40.7937301520004),
2016,2017,KY,Kentucky,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Pediatrician or other general doctor?s office,0-17 years,Female,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,,,21,TUTL,CPTYP,CHPTYP,RPED,,AGE017,GF,HISP,RFAPAR,RFTOT,POINT (-84.7749710479996 37.6459702710004),
2016,2017,AL,Alabama,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Clinic,0-17 years,All genders,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,,,1,TUTL,CPTYP,CHPTYP,RCLNC,,AGE017,GALL,HISP,RFAPAR,RFTOT,POINT (-86.6318607619996 32.8405711220004),
2016,2017,FL,Florida,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",School,0-17 years,Female,"Hispanic, any race",All participants,Total,%,Crude Prevalence,31.64,,144.0,12,TUTL,CPTYP,CHPTYP,RSCHL,,AGE017,GF,HISP,RFAPAR,RFTOT,POINT (-81.9289605389996 28.9320403770004),
2016,2017,NV,Nevada,NSCH,Visual Function,Blind or Difficulty Seeing,Percentage of children who are blind or have problems with seeing even when wearing glasses,Yes,0-17 years,Male,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,4.04,,307.0,32,TVFUNC,CBLIND,CHBLND,RYES,,AGE017,GM,WHT,RFAPAR,RFTOT,POINT (-117.071840563999 39.4932403900004),
2016,2017,RI,Rhode Island,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",School,0-17 years,All genders,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,,40.0,44,TUTL,CPTYP,CHPTYP,RSCHL,,AGE017,GALL,BLK,RFAPAR,RFTOT,POINT (-71.5224703139996 41.7082801930004),
2016,2017,AR,Arkansas,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,Male,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,,41.0,5,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GM,HISP,RFAPAR,RFTOT,POINT (-92.2744907429996 34.7486501240004),
2016,2017,CT,Connecticut,NSCH,Service Utilization,Need,Percentage of children who needed vision care in the past 12 months but did not receive it,Yes,0-17 years,All genders,Other,All participants,Total,%,Crude Prevalence,,,,9,TUTL,CNEED,CHNEED,RYES,,AGE017,GALL,OTH,RFAPAR,RFTOT,POINT (-72.6498409519996 41.5626610200004),
2016,2017,AL,Alabama,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,Male,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,,,309.0,1,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GM,WHT,RFAPAR,RFTOT,POINT (-86.6318607619996 32.8405711220004),
2016,2017,VA,Virginia,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,All genders,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,4.87,,111.0,51,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GALL,BLK,RFAPAR,RFTOT,POINT (-78.4578904629996 37.5426806740004),
2016,2017,PA,Pennsylvania,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,All genders,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,,90.0,42,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GALL,HISP,RFAPAR,RFTOT,POINT (-77.8607002939996 40.7937301520004),
2016,2017,HI,Hawaii,NSCH,Service Utilization,Screening,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters",Yes,0-17 years,All genders,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,,,15,TUTL,CSCRN,CHSCRN,RYES,,AGE017,GALL,BLK,RFAPAR,RFTOT,POINT (-157.857749402999 21.3048504350004),
2016,2017,HI,Hawaii,NSCH,Visual Function,Blind or Difficulty Seeing,Percentage of children who are blind or have problems with seeing even when wearing glasses,Yes,0-17 years,Female,All races,All participants,Total,%,Crude Prevalence,2.56,,753.0,15,TVFUNC,CBLIND,CHBLND,RYES,,AGE017,GF,ALLRACE,RFAPAR,RFTOT,POINT (-157.857749402999 21.3048504350004),
2016,2017,SC,South Carolina,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,Male,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,,,45,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GM,HISP,RFAPAR,RFTOT,POINT (-81.0453712069996 33.9988213030004),
2016,2017,WA,Washington,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Clinic,0-17 years,Female,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,,,53,TUTL,CPTYP,CHPTYP,RCLNC,,AGE017,GF,BLK,RFAPAR,RFTOT,POINT (-120.470010789999 47.5222786290004),
2016,2017,KY,Kentucky,NSCH,Service Utilization,Screening,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters",Yes,0-17 years,Male,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,,,21,TUTL,CSCRN,CHSCRN,RYES,,AGE017,GM,BLK,RFAPAR,RFTOT,POINT (-84.7749710479996 37.6459702710004),
2016,2017,NV,Nevada,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,Female,All races,All participants,Total,%,Crude Prevalence,73.01,,398.0,32,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GF,ALLRACE,RFAPAR,RFTOT,POINT (-117.071840563999 39.4932403900004),
2016,2017,NY,New York,NSCH,Service Utilization,Screening,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters",Yes,0-17 years,Male,Other,All participants,Total,%,Crude Prevalence,76.43,,115.0,36,TUTL,CSCRN,CHSCRN,RYES,,AGE017,GM,OTH,RFAPAR,RFTOT,POINT (-75.5439704269996 42.8270010320004),
2016,2017,NM,New Mexico,NSCH,Visual Function,Blind or Difficulty Seeing,Percentage of children who are blind or have problems with seeing even when wearing glasses,Yes,0-17 years,Female,Other,All participants,Total,%,Crude Prevalence,,,58.0,35,TVFUNC,CBLIND,CHBLND,RYES,,AGE017,GF,OTH,RFAPAR,RFTOT,POINT (-106.240580984999 34.5208809520004),
2016,2017,DC,District Of Columbia,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,Female,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,66.59,,141.0,11,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GF,BLK,RFAPAR,RFTOT,POINT (-77.0319611269996 38.8903713850004),
2016,2017,NJ,New Jersey,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,Male,Other,All participants,Total,%,Crude Prevalence,,,104.0,34,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GM,OTH,RFAPAR,RFTOT,POINT (-74.2736912879996 40.1305700480004),
2016,2017,OK,Oklahoma,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,Female,Other,All participants,Total,%,Crude Prevalence,71.05,,112.0,40,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GF,OTH,RFAPAR,RFTOT,POINT (-97.5210702139996 35.4720313560004),
2016,2017,SC,South Carolina,NSCH,Service Utilization,Screening,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters",Yes,0-17 years,All genders,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,,78.0,45,TUTL,CSCRN,CHSCRN,RYES,,AGE017,GALL,HISP,RFAPAR,RFTOT,POINT (-81.0453712069996 33.9988213030004),
2016,2017,MT,Montana,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",School,0-17 years,Female,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,36.3,,453.0,30,TUTL,CPTYP,CHPTYP,RSCHL,,AGE017,GF,WHT,RFAPAR,RFTOT,POINT (-109.424420644999 47.0665289720004),
2016,2017,VT,Vermont,NSCH,Service Utilization,Screening,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters",Yes,0-17 years,Male,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,,,50,TUTL,CSCRN,CHSCRN,RYES,,AGE017,GM,BLK,RFAPAR,RFTOT,POINT (-72.5176407909996 43.6253812390004),
2016,2017,PA,Pennsylvania,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Pediatrician or other general doctor?s office,0-17 years,Female,Other,All participants,Total,%,Crude Prevalence,,,,42,TUTL,CPTYP,CHPTYP,RPED,,AGE017,GF,OTH,RFAPAR,RFTOT,POINT (-77.8607002939996 40.7937301520004),
2016,2017,ID,Idaho,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",School,0-17 years,All genders,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,29.41,,754.0,16,TUTL,CPTYP,CHPTYP,RSCHL,,AGE017,GALL,WHT,RFAPAR,RFTOT,POINT (-114.363730041999 43.6826300050004),
2016,2017,IN,Indiana,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,All genders,All races,All participants,Total,%,Crude Prevalence,72.83,,975.0,18,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GALL,ALLRACE,RFAPAR,RFTOT,POINT (-86.1499601939996 39.7669104520004),
2016,2017,MD,Maryland,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Pediatrician or other general doctor?s office,0-17 years,All genders,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,56.39,,213.0,24,TUTL,CPTYP,CHPTYP,RPED,,AGE017,GALL,BLK,RFAPAR,RFTOT,POINT (-76.6092601109996 39.2905809640004),
2016,2017,NJ,New Jersey,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,Female,"Hispanic, any race",All participants,Total,%,Crude Prevalence,75.35,,99.0,34,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GF,HISP,RFAPAR,RFTOT,POINT (-74.2736912879996 40.1305700480004),
2016,2017,WI,Wisconsin,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,Female,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,,,55,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GF,BLK,RFAPAR,RFTOT,POINT (-89.8163707419996 44.3931911740004),
2016,2017,CA,California,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",School,0-17 years,Female,"Hispanic, any race",All participants,Total,%,Crude Prevalence,26.35,,165.0,6,TUTL,CPTYP,CHPTYP,RSCHL,,AGE017,GF,HISP,RFAPAR,RFTOT,POINT (-120.999999537999 37.6386401230004),
2016,2017,MD,Maryland,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",School,0-17 years,Female,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,26.74,,109.0,24,TUTL,CPTYP,CHPTYP,RSCHL,,AGE017,GF,BLK,RFAPAR,RFTOT,POINT (-76.6092601109996 39.2905809640004),
2016,2017,NC,North Carolina,NSCH,Service Utilization,Need,Percentage of children who needed vision care in the past 12 months but did not receive it,Yes,0-17 years,Male,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,,,37,TUTL,CNEED,CHNEED,RYES,,AGE017,GM,BLK,RFAPAR,RFTOT,POINT (-79.1592504629996 35.4662209750004),
2016,2017,KS,Kansas,NSCH,Service Utilization,Screening,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters",Yes,0-17 years,All genders,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,,,20,TUTL,CSCRN,CHSCRN,RYES,,AGE017,GALL,BLK,RFAPAR,RFTOT,POINT (-98.2007812269996 38.3477403000004),
2016,2017,WA,Washington,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Pediatrician or other general doctor?s office,0-17 years,Male,All races,All participants,Total,%,Crude Prevalence,49.25,,561.0,53,TUTL,CPTYP,CHPTYP,RPED,,AGE017,GM,ALLRACE,RFAPAR,RFTOT,POINT (-120.470010789999 47.5222786290004),
2016,2017,AR,Arkansas,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,Male,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,,,5,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GM,BLK,RFAPAR,RFTOT,POINT (-92.2744907429996 34.7486501240004),
2016,2017,MN,Minnesota,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Clinic,0-17 years,All genders,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,,,27,TUTL,CPTYP,CHPTYP,RCLNC,,AGE017,GALL,HISP,RFAPAR,RFTOT,POINT (-94.7942005029996 46.3556487360004),
2016,2017,MN,Minnesota,NSCH,Service Utilization,Need,Percentage of children who needed vision care in the past 12 months but did not receive it,Yes,0-17 years,All genders,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,,,,27,TUTL,CNEED,CHNEED,RYES,,AGE017,GALL,WHT,RFAPAR,RFTOT,POINT (-94.7942005029996 46.3556487360004),
2016,2017,PA,Pennsylvania,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Pediatrician or other general doctor?s office,0-17 years,Male,Other,All participants,Total,%,Crude Prevalence,,,,42,TUTL,CPTYP,CHPTYP,RPED,,AGE017,GM,OTH,RFAPAR,RFTOT,POINT (-77.8607002939996 40.7937301520004),
2016,2017,CO,Colorado,NSCH,Service Utilization,Screening,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters",Yes,0-17 years,Male,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,,,8,TUTL,CSCRN,CHSCRN,RYES,,AGE017,GM,BLK,RFAPAR,RFTOT,POINT (-106.133610920999 38.8438407570004),
2016,2017,GA,Georgia,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",School,0-17 years,Female,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,18.09,,222.0,13,TUTL,CPTYP,CHPTYP,RSCHL,,AGE017,GF,WHT,RFAPAR,RFTOT,POINT (-83.6275803459996 32.8396810930004),
